Global,全球,module,"Magento_Catalog,Magento_Customer"
Scope,范围,module,"Magento_Catalog,Magento_Support,Magento_ConfigurableProduct"
Declare attribute value saving scope,声明属性值节省范围,module,Magento_Catalog
Storefront Properties,店面属性,module,"Magento_Catalog,Magento_CustomerCustomAttributes,Magento_Rma,Magento_Widget"
Use in Search,使用在搜索,module,Magento_Catalog
Visible in Advanced Search,可见在高级搜索,module,Magento_Catalog
Comparable on Storefront,可比店面上,module,Magento_Catalog
Use for Promo Rule Conditions,使用的促销规则条件,module,Magento_Catalog
Enable WYSIWYG,启用所见即所得,module,Magento_Catalog
Allow HTML Tags on Storefront,允许在店面的HTML标签,module,Magento_Catalog
Visible on Catalog Pages on Storefront,可见对店面目录页,module,Magento_Catalog
Used in Product Listing,使用产品列表中,module,Magento_Catalog
Depends on design theme,取决于设计主题,module,Magento_Catalog
Used for Sorting in Product Listing,用于选别产品列表中,module,Magento_Catalog
Media Image,媒体图片,module,Magento_Catalog
Gallery,画廊,module,Magento_Catalog
System Properties,系统属性,module,Magento_Catalog
Data Type for Saving in Database,保存在数据库中的数据类型,module,Magento_Catalog
Text,文本,module,"Magento_Catalog,Magento_CheckoutAgreements,Magento_GiftRegistry"
Varchar,字母,module,Magento_Catalog
Static,静态,module,"Magento_Catalog,Magento_Paypal,Magento_Reward"
Datetime,日期时间,module,Magento_Catalog
Decimal,十进制,module,Magento_Catalog
Integer,整型,module,Magento_Catalog
Globally Editable,在全球范围内可编辑,module,Magento_Catalog
Attribute Information,属性信息,module,"Magento_Catalog,Magento_CustomerCustomAttributes,Magento_Rma"
Properties,性能,module,"Magento_Catalog,Magento_CustomerCustomAttributes,Magento_Rma"
Manage Labels,管理标签,module,Magento_Catalog
Visible,可见,module,"Magento_Catalog,Magento_ConfigurableProduct"
Searchable,检索,module,"Magento_Catalog,Magento_ConfigurableProduct"
Comparable,可比,module,"Magento_Catalog,Magento_ConfigurableProduct"
Delete Selected Group,删除选定的组,module,Magento_Catalog
You are about to delete all products in this product template. ' 'Are you sure you want to do that?,您将要删除所有的产品在这个产品模板。 ''你确定你要这么做？,module,Magento_Catalog
New Set Name,新集名称,module,Magento_Catalog
Edit Product Template '%1',编辑产品模板“%1”,module,Magento_Catalog
Empty,空白,module,"Magento_Catalog,Magento_Theme"
Add Attribute,添加属性,module,"Magento_Catalog,Magento_GiftRegistry"
Add New Group,添加新组,module,Magento_Catalog
Add Group,添加组,module,Magento_Catalog
Edit Product Template Name,编辑产品模板名称,module,Magento_Catalog
For internal use,仅供内部使用,module,Magento_Catalog
Based On,基于,module,"Magento_Catalog,Magento_CustomerCustomAttributes"
Add New Product Template,添加新产品模板,module,Magento_Catalog
Add Product Template,添加产品模板,module,Magento_Catalog
Product Templates,产品模板,module,Magento_Catalog
Close Window,关闭窗口,module,"Magento_Catalog,Magento_Rma,Magento_Shipping"
New Product,新产品,module,Magento_Catalog
Save & Edit,保存和编辑,module,Magento_Catalog
Save & New,保存并新,module,Magento_Catalog
Save & Duplicate,保存并重复,module,Magento_Catalog
Save & Close,保存并关闭,module,Magento_Catalog
Attributes,属性,module,"Magento_Catalog,Magento_CustomerCustomAttributes,Magento_GiftRegistry,Magento_Support"
Change,更改,module,"Magento_Catalog,Magento_Customer,Magento_Multishipping"
Advanced Inventory,先进的库存,module,"Magento_Catalog,Magento_ScalableInventory"
Websites,网站,module,"Magento_Catalog,Magento_CatalogRule,Magento_GiftWrapping,Magento_Review,Magento_SalesRule"
Products Information,产品信息,module,Magento_Catalog
Category Name,分类名称,module,Magento_Catalog
Parent Category,相关类别,module,Magento_Catalog
"If there are no custom parent categories, please use the default parent category. ' 'You can reassign the category at any time in ' '<a href=""%1"" target=""_blank"">Products > Categories</a>.","如果没有自定义父类，请使用默认的父类。 ''<a href=""%1"" target=""_blank"">产品的你可以在任何时候重新分配类别'>分类</a>的。",module,Magento_Catalog
We saved the price alert subscription.,我们保存的价格警报订阅。,module,Magento_Catalog
We saved the stock notification.,库存通知已保存。,module,Magento_Catalog
There are no customers for this alert.,没有客户此警报。,module,Magento_Catalog
Subscribe Date,订阅日期,module,Magento_Catalog
Last Notified,最后通知,module,Magento_Catalog
Send Count,发送数,module,Magento_Catalog
New Attribute,新属性,module,"Magento_Catalog,Magento_GiftRegistry"
Product Template,产品模板,module,"Magento_Catalog,Magento_Rule,Magento_TargetRule"
Add New Option,添加新的选项,module,"Magento_Catalog,Magento_GiftRegistry"
Import Options,导入选项,module,Magento_Catalog
Import,进口,module,"Magento_Catalog,Magento_CurrencySymbol,Magento_ImportExport,Magento_ScheduledImportExport,Magento_Logging,Magento_OfflineShipping"
Add New Row,添加新行,module,"Magento_Catalog,Magento_Downloadable"
Delete Row,删除行,module,Magento_Catalog
Tier Pricing,多重定价,module,"Magento_Catalog,Magento_Sales"
Default Price,默认价格,module,Magento_Catalog
Add Group Price,添加组价格,module,Magento_Catalog
ALL GROUPS,所有组,module,"Magento_Catalog,Magento_CatalogInventory"
Add Tier,添加层,module,Magento_Catalog
Default Values,默认值,module,"Magento_Catalog,Magento_CatalogEvent,Magento_CustomerCustomAttributes"
Related Products,相关产品,module,"Magento_Catalog,Magento_TargetRule"
Up-sells,向上销售,module,"Magento_Catalog,Magento_TargetRule"
Cross-sells,交叉销售,module,"Magento_Catalog,Magento_TargetRule"
Size for %1,大小%1,module,Magento_Catalog
Watermark File for %1,水印文件%1,module,Magento_Catalog
Position of Watermark for %1,水印的%1职位,module,Magento_Catalog
Name in %1,%1命名,module,Magento_Catalog
Change Status,更改状态,module,"Magento_Catalog,Magento_GiftWrapping,Magento_ScheduledImportExport"
Update Attributes,更新属性,module,Magento_Catalog
Images and Videos,图片和视频,module,Magento_Catalog
Click here or drag and drop to add images.,点击这里或拖放添加图像。,module,"Magento_Catalog,Magento_ProductVideo"
Delete image,删除图像,module,"Magento_Catalog,Magento_ProductVideo"
Make Base,制作基地,module,"Magento_Catalog,Magento_ProductVideo"
Hidden,隐,module,"Magento_Catalog,Magento_ConfigurableProduct,Magento_ProductVideo"
start typing to search category,开始输入搜索类别,module,Magento_Catalog
New Category,新类别,module,Magento_Catalog
Add New Images,添加新形象,module,Magento_Catalog
Inc. Tax,公司税,module,Magento_Catalog
lbs,磅,module,Magento_Catalog
Notify Low Stock RSS,通知低库存RSS,module,Magento_Catalog
Low Stock Products,低库存产品,module,Magento_Catalog
%1 has reached a quantity of %2.,%1已达到%2的量。,module,Magento_Catalog
Go to Home Page,回到首页,module,"Magento_Catalog,Magento_CatalogSearch,Magento_Cms,Magento_Sales,Magento_VersionsCms"
Subscribe to RSS Feed,订阅RSS订阅,module,Magento_Catalog
Products Comparison List,产品比较表,module,Magento_Catalog
AM,上午,module,Magento_Catalog
PM,下午,module,Magento_Catalog
New Products from %1,从%1新产品,module,Magento_Catalog
New Products,新产品,module,Magento_Catalog
%1 - Special Products,%1 - 特殊产品,module,Magento_Catalog
Click for price,点击价格,module,"Magento_Catalog,Magento_Msrp"
Special Expires On: %1,特别截止日期：%1,module,Magento_Catalog
Price: %1,价格：%1,module,Magento_Catalog
Special Price: %1,特价：%1,module,Magento_Catalog
Special Products,特殊产品,module,Magento_Catalog
You deleted the category.,您删除的类别。,module,Magento_Catalog
Something went wrong while trying to delete the category.,出了错，而试图删除的类别。,module,Magento_Catalog
Categories,分类,module,"Magento_Catalog,Magento_Widget"
Manage Catalog Categories,管理目录分类,module,Magento_Catalog
Manage Categories,管理类别,module,Magento_Catalog
Category is not available for requested store.,类别不能用于要求存储。,module,Magento_Catalog
There was a category move error.,有一类的举动错误。,module,Magento_Catalog
There was a category move error. %1,有一类的举动错误。 %1,module,Magento_Catalog
You moved the category,你感动的类别,module,Magento_Catalog
"Attribute ""%1"" is required.",属性“%1”是必需的。,module,Magento_Catalog
Something went wrong while saving the category.,出事了，同时节省类别。,module,Magento_Catalog
You saved the category.,类别已保存。,module,Magento_Catalog
Please select products for attributes update.,请选择产品属性的更新。,module,Magento_Catalog
Please make sure to define SKU values for all processed products.,请务必定义SKU值，所有加工产品。,module,Magento_Catalog
A total of %1 record(s) were updated.,共有%1结果进行了更新。,module,"Magento_Catalog,Magento_Customer,Magento_Newsletter"
Something went wrong while updating the product(s) attributes.,更新的产品属性出现错误。,module,Magento_Catalog
Manage Product Attributes,管理产品属性,module,Magento_Catalog
We can't delete the attribute.,我们不能删除该属性。,module,Magento_Catalog
You deleted the product attribute.,您删除的产品属性。,module,Magento_Catalog
We can't find an attribute to delete.,我们无法找到一个属性进行删除。,module,Magento_Catalog
This attribute no longer exists.,该属性不再存在。,module,"Magento_Catalog,Magento_CustomerCustomAttributes,Magento_Rma"
This attribute cannot be edited.,这个属性不能进行编辑。,module,Magento_Catalog
Edit Product Attribute,编辑产品属性,module,Magento_Catalog
An attribute set named '%1' already exists.,已经存在名为“%1”的属性集。,module,Magento_Catalog
Something went wrong while saving the attribute.,出事了，同时节省属性。,module,Magento_Catalog
"Attribute code ""%1"" is invalid. Please use only letters (a-z), ' 'numbers (0-9) or underscore(_) in this field, first character should be a letter.",属性代码为“%1”是无效的。请仅使用字母（a-z），数字（0-9）或下划线（_）在这一领域，第一个字符必须是字母。,module,Magento_Catalog
We can't update the attribute.,我们不能更新属性。,module,Magento_Catalog
You saved the product attribute.,产品属性已保存。,module,Magento_Catalog
An attribute with this code already exists.,与此代码的属性已经存在。,module,"Magento_Catalog,Magento_CustomerCustomAttributes"
An attribute with the same code (%1) already exists.,用相同的代码（%1）一个属性已存在。,module,Magento_Catalog
You duplicated the product.,你重复该产品。,module,Magento_Catalog
This product no longer exists.,本产品已不存在。,module,Magento_Catalog
A group with the same name already exists.,一组具有相同的名称已经存在。,module,Magento_Catalog
Something went wrong while saving this group.,出了错，同时节省了此组。,module,Magento_Catalog
A total of %1 record(s) have been deleted.,共有%1结果已被删除。,module,"Magento_Catalog,Magento_Cms,Magento_Review,Magento_Support,Magento_VersionsCms"
A total of %1 record(s) have been updated.,共有%1结果已被更新。,module,"Magento_Catalog,Magento_Review,Magento_ScheduledImportExport"
Something went wrong while updating the product(s) status.,更新的产品的状态出现错误了。,module,Magento_Catalog
Unable to save product,无法保存产品,module,Magento_Catalog
You saved the product.,该产品已保存。,module,Magento_Catalog
SKU for product %1 has been changed to %2.,SKU的产品%1已更改为%2。,module,Magento_Catalog
New Product Template,新产品模板,module,Magento_Catalog
The product template has been removed.,产品模板已被删除。,module,Magento_Catalog
We can't delete this set right now.,我们不能删除该组现在。,module,Magento_Catalog
New Set,新建集,module,Magento_Catalog
Manage Product Sets,管理产品集,module,Magento_Catalog
Manage Product Templates,管理产品模板,module,Magento_Catalog
This product template no longer exists.,该产品模板已不存在。,module,Magento_Catalog
You saved the product template.,产品模板已保存。,module,Magento_Catalog
Something went wrong while saving the product template.,出事了，同时节约了产品的模板。,module,Magento_Catalog
You added product %1 to the comparison list.,你添加的产品%1的对照表。,module,Magento_Catalog
You cleared the comparison list.,您清除了比较清单。,module,Magento_Catalog
Something went wrong  clearing the comparison list.,出事了清除比较清单。,module,Magento_Catalog
You removed product %1 from the comparison list.,您从比较列表中删除产品的%1。,module,Magento_Catalog
1 item,1个项目,module,"Magento_Catalog,Magento_Wishlist"
%1 items,%1项,module,"Magento_Catalog,Magento_Wishlist"
Invalid attribute %1,无效的属性%1,module,"Magento_Catalog,Magento_Tax"
Grid,格,module,"Magento_Catalog,Magento_CatalogSearch"
List,名单,module,"Magento_Catalog,Magento_CatalogSearch"
Product is not loaded,该产品是不加载,module,Magento_Catalog
Bad controller interface for showing product,坏控制器接口用于显示产品,module,Magento_Catalog
Make sure the To Date is later than or the same as the From Date.,确保到日期晚于或相同的开始日期。,module,Magento_Catalog
"Sorry, but we can't find the new parent category you selected.",很抱歉，但我们无法找到您选择新的父类。,module,Magento_Catalog
"Sorry, but we can't find the new category you selected.",很抱歉，但我们无法找到您选择的新类别。,module,Magento_Catalog
We can't move the category because the parent category name matches the child category name.,我们不能移动的类别，因为父类别名称的子类别名称相匹配。,module,Magento_Catalog
Can't delete root category.,无法删除根类别。,module,Magento_Catalog
"The value of attribute ""%1"" must be unique.",属性“%1”的值必须是唯一的。,module,Magento_Catalog
Default Product Listing Sort by does not exist in Available Product Listing Sort By.,默认的产品列表排序不可用产品清单中不存在排序。,module,Magento_Catalog
No layout updates,没有布局更新,module,Magento_Catalog
Products only,只有产品,module,Magento_Catalog
Static block only,只有静态块,module,Magento_Catalog
Static block and products,静态块产品,module,Magento_Catalog
Please select a static block.,请选择一个静态块。,module,Magento_Catalog
frontend_label,frontend_label,module,Magento_Catalog
"Could not save product ""%1"" with position %2 to category %3",无法与位置％2保存产品“％1”的类别％3,module,Magento_Catalog
Category does not contain specified product,类别不包含指定产品,module,Magento_Catalog
"Could not save product ""%1"" with position %position to category %2",无法与位置％的位置保存产品“％1”的类别％2,module,Magento_Catalog
Operation do not allow to move a parent category to any of children category,操作不允许移动父类的任何儿童类,module,Magento_Catalog
Could not move category,无法移动类,module,Magento_Catalog
Could not save category: %1,无法保存类：％1,module,Magento_Catalog
Cannot delete category with id %1,无法删除类别ID为％1,module,Magento_Catalog
-- Please Select a Category --,- 请选择类别 - ,module,Magento_Catalog
Grid Only,网仅,module,Magento_Catalog
List Only,只列出,module,Magento_Catalog
Grid (default) / List,网格（默认）/名单,module,Magento_Catalog
List (default) / Grid,列表（默认）/网格,module,Magento_Catalog
Automatic (equalize price ranges),自动（均衡价格范围）,module,Magento_Catalog
Automatic (equalize product counts),自动（均衡的产品计数）,module,Magento_Catalog
Manual,手册,module,Magento_Catalog
-- Please select --,- 请选择 - ,module,"Magento_Catalog,Magento_GiftRegistry"
Product Thumbnail Itself,产品缩略图本身,module,Magento_Catalog
Parent Product Thumbnail,父产品缩略图,module,Magento_Catalog
12h AM/PM,12小时AM / PM,module,Magento_Catalog
24h,24小时,module,Magento_Catalog
Stretch,伸展,module,Magento_Catalog
Tile,瓦,module,Magento_Catalog
Top/Left,左上,module,Magento_Catalog
Top/Right,右上,module,Magento_Catalog
Bottom/Left,左下方,module,Magento_Catalog
Bottom/Right,右下角,module,Magento_Catalog
Center,中央,module,Magento_Catalog
%1 doesn't extends \Magento\Framework\Model\AbstractModel,％1不扩展\ Magento的\框架\型号\ AbstractModel,module,Magento_Catalog
"Unknown EAV indexer type ""%1"".",未知EAV索引类型“％1”。,module,Magento_Catalog
We can't rebuild the index for an undefined product.,我们不能重建索引未定义的产品。,module,"Magento_Catalog,Magento_CatalogInventory,Magento_CatalogRule,Magento_TargetRule"
Bad value was supplied.,错误的值提供。,module,Magento_Catalog
The Flat Catalog module has a limit of %2$d filterable and/or sortable attributes.' 'Currently there are %1$d of them.' 'Please reduce the number of filterable/sortable attributes in order to use this module,该平板目录模块具有％极限2 $ D可过滤和/或排序的属性。“ “目前，有他们的％1 $ D”。 “请减少为了使用该模块可筛选/排序属性的数量,module,Magento_Catalog
"Unsupported product type ""%1"".",不支持的产品类型“％1”。,module,Magento_Catalog
Please correct the category.,请更正类。,module,Magento_Catalog
Must be category model instance or its id.,一定要分类模型实例或它的ID。,module,Magento_Catalog
The attribute model is not defined.,属性模型未被定义。,module,Magento_Catalog
Category,类别,module,"Magento_Catalog,Magento_CatalogEvent,Magento_CatalogSearch,Magento_Rule,Magento_TargetRule"
%1 - %2,％1 - ％2,module,"Magento_Catalog,Magento_CatalogSearch"
%1 was not found in algorithms,％1不是算法找到,module,Magento_Catalog
%1 doesn't extend \Magento\Catalog\Model\Layer\Filter\Dynamic\AlgorithmInterface,％1不扩展\ Magento的\目录\型号\图层\过滤器\动力\ AlgorithmInterface,module,Magento_Catalog
%1 doesn't extends \Magento\Catalog\Model\Layer\Filter\AbstractFilter,％1不扩展\ Magento的\目录\型号\图层\过滤器\ AbstractFilter,module,Magento_Catalog
The filter must be an object. Please set the correct filter.,过滤器必须是一个对象。请设置正确的过滤器。,module,Magento_Catalog
Clear Price,Clear价格,module,Magento_Catalog
%1 and above,1％及以上,module,"Magento_Catalog,Magento_CatalogSearch"
The filters must be an array.,过滤器必须是一个数组。,module,Magento_Catalog
The image does not exist.,该图像不存在。,module,Magento_Catalog
Please correct the image file type.,请更正图像文件类型。,module,Magento_Catalog
We couldn't move this file: %1.,我们无法移动这个文件：％1。,module,Magento_Catalog
We found a duplicate website group price customer group.,我们发现有重复的网站群的价格的客户群。,module,Magento_Catalog
Group price must be a number greater than 0.,组价格必须大于0的数。,module,Magento_Catalog
We couldn't copy file %1. Please delete media with non-existing images and try again.,我们无法复制文件％1。请删除媒体不存在的图像，然后再试一次。,module,Magento_Catalog
Media Gallery converter should be an instance of EntryConverterInterface.,媒体库转换器应该是EntryConverterInterface的一个实例。,module,Magento_Catalog
There is no MediaGalleryEntryConverter for given type,没有MediaGalleryEntryConverter对于给定类型的,module,Magento_Catalog
Please enter a number 0 or greater in this field.,请输入一个数字0或大于0在这一领域。,module,"Magento_Catalog,Magento_Ui"
"The value of attribute ""%1"" must be set",属性“％1”的值必须设置,module,"Magento_Catalog,Magento_Eav"
SKU length should be %1 characters maximum.,SKU的长度应该是最大的字符％1。,module,Magento_Catalog
Please enter a valid number in this field.,请在此字段中输入一个有效的数字。,module,"Magento_Catalog,Magento_Ui"
"We found a duplicate website, tier price, customer group and quantity.",我们发现有重复的网站，一线的价格，客户群和数量。,module,Magento_Catalog
Invalid option id %1,选项??无效ID％1,module,Magento_Catalog
Can not create attribute set based on non product attribute set.,根据设置的非商品属性无法创建属性集。,module,Magento_Catalog
Can not create attribute set based on not existing attribute set,基于不存在属性集无法创建属性集,module,Magento_Catalog
Provided Attribute set non product Attribute set.,所提供的属性设置非产品属性进行设置。,module,Magento_Catalog
Use config,使用配置,module,"Magento_Catalog,Magento_Msrp,Magento_Rma"
Product Template already exists.,产品模板已存在。,module,Magento_Catalog
Requested product does not support images.,请求的产品不支持的图像。,module,Magento_Catalog
There is no store with provided ID.,没有与提供的身份证号码存储。,module,Magento_Catalog
The image content is not valid.,图像内容无效。,module,Magento_Catalog
Cannot save product.,无法保存产品。,module,Magento_Catalog
Failed to save new media gallery entry.,无法保存新的媒体库条目。,module,Magento_Catalog
There is no image with provided ID.,没有与提供的身份证没有图像。,module,Magento_Catalog
Such product doesn't exist,这样的产品不存在,module,Magento_Catalog
Such image doesn't exist,这种图像不存在,module,Magento_Catalog
Please provide valid data,请提供有效的数据,module,Magento_Catalog
Values of following attributes are invalid: %1,以下属性的值无效：％1,module,Magento_Catalog
Could not save group price,无法保存组价格,module,Magento_Catalog
We can't find the image file.,我们无法找到图像文件。,module,Magento_Catalog
The option type to get group instance is incorrect.,该选项类型获得组实例是不正确。,module,Magento_Catalog
Select type options required values rows.,需要选择类型选项值的行。,module,Magento_Catalog
Could not save product option,无法保存产品选项,module,Magento_Catalog
Could not remove custom option,无法删除自定义选项,module,Magento_Catalog
Please specify date required option(s).,请指定日期所需的选项（S）。,module,Magento_Catalog
Please specify time required option(s).,请指定所需时间的选项（S）。,module,Magento_Catalog
Please specify product's required option(s).,请指定产品所需的选项（S）。,module,Magento_Catalog
The option instance type in options group is incorrect.,在选项组中的选项实例的类型不正确。,module,Magento_Catalog
The product instance type in options group is incorrect.,在选项组中的产品实例类型不正确。,module,Magento_Catalog
The configuration item option instance in options group is incorrect.,在选项组中的配置项选项实例是不正确。,module,Magento_Catalog
The configuration item instance in options group is incorrect.,在选项组中的配置项实例是不正确。,module,Magento_Catalog
The BuyRequest instance in options group is incorrect.,在选项组中的BuyRequest实例是不正确。,module,Magento_Catalog
We can't add the product to the cart because of an option validation issue.,因为期权的验证问题，我们无法将产品添加到购物车中。,module,Magento_Catalog
%1 doesn't extends \Magento\Catalog\Model\Product\Option\Type\DefaultType,％1不扩展\ Magento的\目录\型号\产品\选项\型号\ DefaultType的,module,Magento_Catalog
The file options format is not valid.,该文件选项格式无效。,module,Magento_Catalog
px.,PX。,module,"Magento_Catalog,Magento_Cms"
The file '%1' for '%2' has an invalid extension.,为“％2”的文件“％1”具有无效的扩展。,module,Magento_Catalog
The maximum allowed image size for '%1' is %2x%3 px.,允许的最大图像尺寸为“％1”％2X％3像素。,module,Magento_Catalog
The file '%1' you uploaded is larger than the %2 megabytes allowed by our server.,您上传的文件“％1”是比我们的服务器允许％2兆字节。,module,Magento_Catalog
File '%1' is not an image.,文件“％1”不是一个图像。,module,Magento_Catalog
Validation failed. Required options were not filled or the file was not uploaded.,验证失败。为必填选项没有填补或文件没有被上传。,module,Magento_Catalog
The file you uploaded is larger than %1 Megabytes allowed by server,你上传的文件大小超过％大1按服务器允许的兆字节,module,Magento_Catalog
Option required.,选项??必需的。,module,Magento_Catalog
Some of the selected item options are not currently available.,一些选定的项目选项当前不可用。,module,Magento_Catalog
The text is too long.,该文本是太长。,module,Magento_Catalog
This product doesn't have group price,此产品没有价格组,module,Magento_Catalog
"Product hasn't group price with such data: customerGroupId = '%1', website = %2.",产品具有不群的价格与这样的数据：customerGroupId =“％1”，网站=％2。,module,Magento_Catalog
Invalid data provided for group price,提供了组价格数据无效,module,Magento_Catalog
This product doesn't have tier price,此产品没有价格层,module,Magento_Catalog
"Product hasn\'t group price with such data: customerGroupId = \'%1\'' ', website = %2, qty = %3",产品不是招\'T组的价格与这样的数据：customerGroupId = \“％1 \'''，网站=％2，数量=％3,module,Magento_Catalog
Invalid data provided for tier_price,提供tier_price无效数据,module,Magento_Catalog
"We can't create writeable directory ""%1"".",我们不能创建可写目录“％1”。,module,Magento_Catalog
The file upload failed.,文件上传失败。,module,Magento_Catalog
The product has required options.,该产品所需的选项。,module,Magento_Catalog
Something went wrong while processing the request.,出事了处理请求。,module,Magento_Catalog
%1 doesn't extends \Magento\Catalog\Model\Product\Type\AbstractType,％1不扩展\ Magento的\目录\型号\产品\型号\ AbstractType,module,Magento_Catalog
%1 doesn't extends \Magento\Catalog\Model\Product\Type\Price,％1不扩展\ Magento的\目录\型号\产品\型号\价格,module,Magento_Catalog
Not Visible Individually,不可见独立,module,Magento_Catalog
"Catalog, Search",目录，搜索,module,Magento_Catalog
Something went wrong while removing products from the websites.,出事了，同时从网站上删除产品。,module,Magento_Catalog
Something went wrong while adding products to websites.,同时增加产品的网站出现了一些问题。,module,Magento_Catalog
"Group with id ""%1"" does not exist.",组ID为“％1”不存在。,module,"Magento_Catalog,Magento_Eav"
Attribute group that contains system attributes can not be deleted,包含系统属性的属性组不能被删除,module,Magento_Catalog
Collection provider is not registered,收集提供程序未注册,module,Magento_Catalog
Unknown link type: %1,未知的链接类型：％1,module,Magento_Catalog
"Provided link type ""%1"" does not exist",提供的链接类型为“％1”不存在,module,Magento_Catalog
Invalid data provided for linked products,提供连结产品的无效数据,module,Magento_Catalog
Product with SKU %1 is not linked to product with SKU %2,产品与SKU％1没有连接产品与SKU％2,module,Magento_Catalog
Product %1 doesn't have linked %2 as %3,产品％1没有连接％2％3,module,Magento_Catalog
Requested product doesn't exist,请求的产品不存在,module,Magento_Catalog
Product option with id %1 does not exist,ID为％产品选项1不存在,module,Magento_Catalog
"Product with SKU ""%1"" does not exist",产品与SKU“％1”不存在,module,"Magento_Catalog,Magento_CatalogInventory"
Invalid product data: %1,无效的产品数据：％1,module,Magento_Catalog
Unable to remove product %1,无法删除产品的％1,module,Magento_Catalog
Attribute '%1' is locked. %2,属性“％1”已被锁定。 ％2,module,Magento_Catalog
Do not change the scope. %1,不要更改范围。 ％1,module,Magento_Catalog
A product type is not defined for the indexer.,产品类型没有定义的索引。,module,Magento_Catalog
%1 doesn't extend \Magento\Catalog\Model\Resource\Product\Indexer\Price\DefaultPrice,％1不扩展\ Magento的\目录\型号\资源\产品\索引器\价格\ DefaultPrice,module,Magento_Catalog
Multiple Select,多重选择,module,"Magento_Catalog,Magento_CustomAttributeManagement,Magento_Eav"
Dropdown,下拉,module,"Magento_Catalog,Magento_CustomAttributeManagement,Magento_Eav,Magento_Rma"
%1 doesn't extend \Magento\Framework\Filter\Template,％1不扩展\ Magento的\框架\过滤器\模板,module,Magento_Catalog
message,信息,module,"Magento_Catalog,Magento_Customer,Magento_Shipping,Magento_Webapi,Magento_Wishlist"
fl,佛罗里达州,module,Magento_Catalog
123,123,module,Magento_Catalog
Select...,选择...,module,"Magento_Catalog,Magento_Customer,Magento_Cms,Magento_ConfigurableProduct,Magento_LayeredNavigation,Magento_Sales,Magento_SalesArchive,Magento_Support,Magento_VersionsCms"
Are you sure you want to delete this category?,你确定要删除此类别？,module,Magento_Catalog
ID: %1,ID：%1,module,Magento_Catalog
"Set root category for this store in the <a href=""%1"">configuration</a>.","设置根类别此店在<a href=""%1"">配置</A>。",module,Magento_Catalog
This operation can take a long time,此操作可能需要很长的时间,module,Magento_Catalog
Collapse All,全部收缩,module,"Magento_Catalog,Magento_Cms"
Expand All,展开全部,module,"Magento_Catalog,Magento_Cms"
Please confirm site switching. All data that hasn't been saved will be lost.,请确认现场切换。尚未保存的所有数据都将丢失。,module,"Magento_Catalog,Magento_CustomerCustomAttributes"
"Manage Titles (Size, Color, etc.)",管理标题（大小，颜色等）,module,Magento_Catalog
Manage Options (values of your attribute),管理选项（你的属性值）,module,Magento_Catalog
Add Option,添加选项,module,Magento_Catalog
Sort Option,排序选项,module,"Magento_Catalog,Magento_Swatches"
Groups,组,module,Magento_Catalog
Double click on a group to rename it.,双击一个组进行重命名。,module,Magento_Catalog
Unassigned Attributes,未分配的属性,module,Magento_Catalog
A name is required.,一个名称是必需的。,module,Magento_Catalog
This group contains system attributes. Please move system attributes to another group and try again.,该组包??含系统属性。请移动系统属性到另一个组，然后重试。,module,Magento_Catalog
Please enter a new group name.,请输入新的组名。,module,Magento_Catalog
"An attribute group named ""/name/"" already exists"".",“/ /名称”已经存在一个名为属性组“。,module,Magento_Catalog
"Sorry, we're unable to complete this request.",很抱歉，我们无法完成这一要求。,module,Magento_Catalog
You can't remove attributes from this product template.,您无法从该产品的模板中删除属性。,module,Magento_Catalog
Custom Options,自定义选项,module,Magento_Catalog
This is a required option.,这是一个必需的选项。,module,Magento_Catalog
The field isn't complete.,本场是不完整的。,module,Magento_Catalog
Compatible file extensions to upload,支持的文件扩展名上传,module,Magento_Catalog
Maximum image width,最大图像宽度,module,Magento_Catalog
Maximum image height,最大像高,module,Magento_Catalog
Maximum number of characters:,最大字符数：,module,Magento_Catalog
Product online,产品在线,module,Magento_Catalog
Product offline,产品下线,module,Magento_Catalog
Product online status,产品在线状态,module,Magento_Catalog
Manage Stock,管理股票,module,"Magento_Catalog,Magento_ScalableInventory,Magento_CatalogInventory"
Out-of-Stock Threshold,外的库存阈值,module,"Magento_Catalog,Magento_ScalableInventory,Magento_CatalogInventory"
Minimum Qty Allowed in Shopping Cart,最低数量允许在购物车,module,"Magento_Catalog,Magento_ScalableInventory,Magento_CatalogInventory"
Maximum Qty Allowed in Shopping Cart,最大允许数量在购物车,module,"Magento_Catalog,Magento_ScalableInventory,Magento_CatalogInventory"
Qty Uses Decimals,数量使用小数,module,"Magento_Catalog,Magento_ScalableInventory"
Backorders,拖欠订单,module,"Magento_Catalog,Magento_ScalableInventory,Magento_CatalogInventory"
Notify for Quantity Below,通知的数量低于,module,"Magento_Catalog,Magento_ScalableInventory,Magento_CatalogInventory"
Enable Qty Increments,启用数量递增,module,"Magento_Catalog,Magento_ScalableInventory,Magento_CatalogInventory"
Qty Increments,数量递增,module,"Magento_Catalog,Magento_ScalableInventory,Magento_CatalogInventory"
Stock Availability,库存可用性,module,"Magento_Catalog,Magento_ScalableInventory"
In Stock,有现货,module,"Magento_Catalog,Magento_CatalogInventory"
Out of Stock,缺货,module,"Magento_Catalog,Magento_CatalogInventory"
Add Product To Websites,供应产品网站,module,Magento_Catalog
Remove Product From Websites,删除产品从网站,module,Magento_Catalog
